Student_ID,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Grade_Diff,Grade_Group
ID04607,87.2,4.0,2.91,6.6,5,3.44,0.5299999999999998,2_성적 0.5이상 상승
ID04616,85.4,1.9,4.0,9.5,10,3.98,-0.020000000000000018,1_상위권 유지(Top 15%)
ID04617,96.3,3.9,3.19,7.5,13,3.73,0.54,2_성적 0.5이상 상승
ID04628,91.8,6.5,3.41,6.8,9,4.0,0.5899999999999999,2_성적 0.5이상 상승
ID04629,96.3,3.5,3.74,7.1,10,4.0,0.2599999999999998,1_상위권 유지(Top 15%)
ID04632,100.0,14.0,3.3,5.8,7,3.85,0.5500000000000003,2_성적 0.5이상 상승
ID04637,90.2,4.6,3.96,7.3,5,4.0,0.040000000000000036,1_상위권 유지(Top 15%)
ID04638,88.0,6.2,2.09,7.9,3,2.63,0.54,2_성적 0.5이상 상승
ID04642,90.3,4.0,4.0,6.3,9,4.0,0.0,1_상위권 유지(Top 15%)
ID04644,97.0,3.5,4.0,6.5,13,4.0,0.0,1_상위권 유지(Top 15%)
ID04650,96.4,4.5,2.72,7.5,8,3.28,0.5599999999999996,2_성적 0.5이상 상승
ID04653,89.2,4.2,2.53,7.4,11,3.08,0.5500000000000003,2_성적 0.5이상 상승
ID04672,90.1,13.1,3.08,5.9,6,3.72,0.6400000000000001,2_성적 0.5이상 상승
ID04682,79.4,2.2,4.0,7.7,10,4.0,0.0,1_상위권 유지(Top 15%)
ID04690,98.1,9.1,3.1,8.3,12,3.76,0.6599999999999997,2_성적 0.5이상 상승
ID04691,100.0,5.7,3.22,7.6,8,3.8,0.5799999999999996,2_성적 0.5이상 상승
ID04699,38.8,10.9,3.83,7.3,6,4.0,0.16999999999999993,1_상위권 유지(Top 15%)
ID04704,100.0,9.6,2.7,6.4,11,3.35,0.6499999999999999,2_성적 0.5이상 상승
ID04706,100.0,5.3,3.63,7.5,7,3.92,0.29000000000000004,1_상위권 유지(Top 15%)
ID04709,96.9,9.6,2.83,5.9,12,3.5,0.6699999999999999,2_성적 0.5이상 상승
ID04710,87.5,7.8,3.94,7.3,6,4.0,0.06000000000000005,1_상위권 유지(Top 15%)
ID04715,58.4,1.5,2.39,8.3,4,1.77,-0.6200000000000001,3_성적 0.5이하 하락
ID04718,92.6,4.1,3.82,5.8,8,3.89,0.07000000000000028,1_상위권 유지(Top 15%)
ID04721,56.7,2.0,3.96,6.7,7,3.43,-0.5299999999999998,3_성적 0.5이하 하락
ID04724,75.1,5.9,3.95,7.1,11,4.0,0.04999999999999982,1_상위권 유지(Top 15%)
ID04725,94.0,4.4,2.92,7.4,10,3.49,0.5700000000000003,2_성적 0.5이상 상승
ID04728,53.7,1.0,2.74,6.3,4,2.19,-0.5500000000000003,3_성적 0.5이하 하락
ID04731,86.2,5.9,3.19,5.6,9,3.71,0.52,2_성적 0.5이상 상승
ID04739,85.8,6.5,2.54,7.0,5,3.14,0.6000000000000001,2_성적 0.5이상 상승
ID04743,95.8,5.3,3.04,5.6,10,3.54,0.5,2_성적 0.5이상 상승
ID04745,75.9,10.3,2.73,7.5,13,3.28,0.5499999999999998,2_성적 0.5이상 상승
ID04761,100.0,2.6,4.0,6.7,12,4.0,0.0,1_상위권 유지(Top 15%)
ID04775,90.4,3.8,3.35,7.6,11,3.89,0.54,2_성적 0.5이상 상승
ID04779,100.0,1.0,4.0,4.0,15,4.0,0.0,1_상위권 유지(Top 15%)
ID04781,94.0,5.8,4.0,8.6,9,4.0,0.0,1_상위권 유지(Top 15%)
ID04792,84.6,8.1,2.39,7.9,9,3.11,0.7199999999999998,2_성적 0.5이상 상승
ID04799,80.6,3.3,2.89,7.3,5,3.4,0.5099999999999998,2_성적 0.5이상 상승
ID04808,94.1,13.5,2.53,8.1,10,3.39,0.8600000000000003,2_성적 0.5이상 상승
ID04810,100.0,7.1,3.99,6.3,9,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID04814,80.3,3.0,3.87,6.3,10,4.0,0.1299999999999999,1_상위권 유지(Top 15%)
ID04817,87.5,6.3,2.38,7.2,10,3.01,0.6299999999999999,2_성적 0.5이상 상승
ID04818,88.0,2.4,3.94,7.4,8,4.0,0.06000000000000005,1_상위권 유지(Top 15%)
ID04819,100.0,8.4,2.88,4.8,7,3.5,0.6200000000000001,2_성적 0.5이상 상승
ID04820,93.7,4.5,4.0,5.4,3,4.0,0.0,1_상위권 유지(Top 15%)
ID04821,100.0,3.8,3.96,4.5,3,4.0,0.040000000000000036,1_상위권 유지(Top 15%)
ID04823,91.9,8.3,2.74,7.9,6,3.36,0.6199999999999997,2_성적 0.5이상 상승
ID04826,100.0,8.2,2.9,7.7,9,3.54,0.6400000000000001,2_성적 0.5이상 상승
ID04827,85.5,8.5,2.27,6.9,8,2.98,0.71,2_성적 0.5이상 상승
ID04828,100.0,6.8,2.84,7.3,6,3.37,0.5300000000000002,2_성적 0.5이상 상승
ID04830,86.1,11.1,3.38,5.8,3,3.95,0.5700000000000003,2_성적 0.5이상 상승
ID04836,86.3,9.2,3.5,5.0,8,4.0,0.5,2_성적 0.5이상 상승
ID04840,90.5,6.6,3.93,7.6,9,4.0,0.06999999999999984,1_상위권 유지(Top 15%)
ID04845,98.6,5.1,3.02,7.3,6,3.54,0.52,2_성적 0.5이상 상승
ID04848,97.1,7.1,2.56,7.1,6,3.08,0.52,2_성적 0.5이상 상승
ID04853,72.2,2.1,3.99,6.9,7,3.94,-0.050000000000000266,1_상위권 유지(Top 15%)
ID04862,73.7,6.2,4.0,6.5,3,4.0,0.0,1_상위권 유지(Top 15%)
ID04868,94.4,0.3,3.92,4.0,10,3.9,-0.020000000000000018,1_상위권 유지(Top 15%)
ID04877,85.1,9.4,3.18,8.1,11,3.79,0.6099999999999999,2_성적 0.5이상 상승
ID04879,100.0,5.5,2.49,6.1,6,3.11,0.6199999999999997,2_성적 0.5이상 상승
ID04892,65.3,1.6,3.93,6.8,10,4.0,0.06999999999999984,1_상위권 유지(Top 15%)
ID04893,100.0,2.7,4.0,9.2,13,4.0,0.0,1_상위권 유지(Top 15%)
ID04894,97.3,6.2,3.33,8.0,12,3.9,0.5699999999999998,2_성적 0.5이상 상승
ID04912,86.4,6.2,2.9,6.2,5,3.54,0.6400000000000001,2_성적 0.5이상 상승
ID04915,100.0,8.1,3.7,7.6,7,4.0,0.2999999999999998,1_상위권 유지(Top 15%)
ID04917,95.8,4.3,3.35,7.0,5,3.86,0.5099999999999998,2_성적 0.5이상 상승
ID04918,83.5,2.8,3.89,8.5,7,4.0,0.10999999999999988,1_상위권 유지(Top 15%)
ID04923,85.6,6.1,2.45,7.5,9,3.09,0.6399999999999997,2_성적 0.5이상 상승
ID04929,89.5,1.6,3.8,8.3,10,4.0,0.20000000000000018,1_상위권 유지(Top 15%)
ID04931,82.9,1.8,4.0,6.5,10,4.0,0.0,1_상위권 유지(Top 15%)
ID04936,76.9,6.0,4.0,5.2,7,4.0,0.0,1_상위권 유지(Top 15%)
ID04938,87.6,7.5,3.86,4.0,7,4.0,0.14000000000000012,1_상위권 유지(Top 15%)
ID04942,84.2,9.3,3.73,6.0,10,4.0,0.27,1_상위권 유지(Top 15%)
ID04944,100.0,5.4,3.72,6.6,13,4.0,0.2799999999999998,1_상위권 유지(Top 15%)
ID04951,98.6,10.3,2.5,5.0,12,3.2,0.7000000000000002,2_성적 0.5이상 상승
ID04956,96.2,12.0,2.93,6.2,10,3.65,0.7199999999999998,2_성적 0.5이상 상승
ID04962,78.0,5.2,3.64,7.0,10,3.87,0.22999999999999998,1_상위권 유지(Top 15%)
ID04963,96.2,9.8,2.54,6.6,5,3.24,0.7000000000000002,2_성적 0.5이상 상승
ID04967,100.0,9.5,4.0,6.7,8,4.0,0.0,1_상위권 유지(Top 15%)
ID04970,85.8,9.4,3.01,8.8,3,3.55,0.54,2_성적 0.5이상 상승
ID04981,84.4,4.4,3.74,6.5,11,4.0,0.2599999999999998,1_상위권 유지(Top 15%)
ID04982,96.4,2.5,3.99,5.0,7,4.0,0.009999999999999787,1_상위권 유지(Top 15%)
ID04985,100.0,5.7,3.24,8.0,7,3.75,0.5099999999999998,2_성적 0.5이상 상승
ID04989,92.5,7.1,3.2,7.8,9,3.89,0.69,2_성적 0.5이상 상승
ID04990,89.1,7.9,2.64,5.3,12,3.18,0.54,2_성적 0.5이상 상승
ID04997,82.8,7.2,3.12,7.6,7,3.7,0.5800000000000001,2_성적 0.5이상 상승
ID05000,86.5,7.4,2.49,7.8,4,3.07,0.5799999999999996,2_성적 0.5이상 상승
